Participant,x,y,x0,y0,CalPoint
10,250,525,441,602,4
10,250,525,431,594,4
10,250,525,444,594,4
10,250,525,441,596,4
10,250,525,442,597,4
10,250,525,445,600,4
10,250,525,446,594,4
10,250,525,443,595,4
10,250,525,470,599,4
10,250,525,475,590,4
10,250,525,477,592,4
10,250,525,475,596,4
10,250,525,464,590,4
10,250,525,469,592,4
10,250,525,468,587,4
10,250,525,470,602,4
10,250,525,469,588,4
10,250,525,464,599,4
10,250,525,458,594,4
10,250,525,461,593,4
10,250,525,461,602,4
10,250,525,463,597,4
10,250,525,469,598,4
10,250,525,465,591,4
10,250,525,456,591,4
10,250,525,466,596,4
10,250,525,472,592,4
10,250,525,464,590,4
10,250,525,458,587,4
10,250,525,460,592,4
10,250,525,456,585,4
10,250,525,453,598,4
10,250,525,453,584,4
10,250,525,454,580,4
10,250,525,458,588,4
10,250,525,466,589,4
10,250,525,461,588,4
10,250,525,460,589,4
10,250,525,443,579,4
10,250,525,445,588,4
10,250,525,454,591,4
10,250,525,456,581,4
10,250,525,460,585,4
10,250,830,455,584,7
10,250,830,458,572,7
10,250,830,453,588,7
10,250,830,448,579,7
10,250,830,447,575,7
10,250,830,448,574,7
10,250,830,455,574,7
10,250,830,444,570,7
10,250,830,451,571,7
10,250,830,447,764,7
10,250,830,444,761,7
10,250,830,443,765,7
10,250,830,446,766,7
10,250,830,445,770,7
10,250,830,405,879,7
10,250,830,413,885,7
10,250,830,417,881,7
10,250,830,418,878,7
10,250,830,415,874,7
10,250,830,421,876,7
10,250,830,416,878,7
10,250,830,423,879,7
10,250,830,422,882,7
10,250,830,420,881,7
10,250,830,417,883,7
10,250,830,425,882,7
10,250,830,424,885,7
10,250,830,430,884,7
10,250,830,404,860,7
10,250,830,413,860,7
10,250,830,408,861,7
10,250,830,407,865,7
10,250,830,417,865,7
10,250,830,415,865,7
10,250,830,419,871,7
10,250,830,414,867,7
10,250,830,416,867,7
10,250,830,417,868,7
10,250,830,417,863,7
10,250,830,412,866,7
10,250,830,422,866,7
10,250,830,414,865,7
10,250,830,408,869,7
10,250,830,420,867,7
10,250,830,418,869,7
10,250,830,423,870,7
10,250,830,414,866,7
10,250,830,408,861,7
10,250,830,417,862,7
10,250,830,414,868,7
10,250,830,414,872,7
10,250,830,421,865,7
10,250,830,414,865,7
10,250,830,412,862,7
10,250,830,414,862,7
10,250,830,408,862,7
10,250,830,404,857,7
10,250,830,411,837,7
10,250,830,410,818,7
10,250,830,411,820,7
10,250,830,419,815,7
10,250,830,408,822,7
10,250,830,414,816,7
10,250,830,426,822,7
10,250,830,411,826,7
10,250,830,407,819,7
10,250,830,419,815,7
10,250,830,415,818,7
10,250,830,420,818,7
10,250,830,423,827,7
10,250,830,420,822,7
10,250,830,414,830,7
10,250,830,419,826,7
10,250,830,411,824,7
10,250,830,408,824,7
10,250,830,414,830,7
10,250,830,413,838,7
10,250,830,417,827,7
10,250,830,425,832,7
10,250,830,423,834,7
10,250,830,423,828,7
10,250,830,416,827,7
10,250,830,412,824,7
10,250,830,411,832,7
10,250,830,416,833,7
10,250,830,419,832,7
10,250,830,424,835,7
10,250,830,421,835,7
10,250,830,410,833,7
10,250,830,411,834,7
10,250,830,413,832,7
10,250,830,416,838,7
10,250,830,417,831,7
10,250,830,421,834,7
10,250,830,417,830,7
10,250,830,415,829,7
10,250,830,421,837,7
10,250,830,414,833,7
10,250,830,417,835,7
10,250,830,416,832,7
10,250,830,414,831,7
10,250,830,415,838,7
10,250,830,422,831,7
10,250,830,419,828,7
10,250,830,413,827,7
10,250,830,417,829,7
10,250,830,421,831,7
10,250,830,409,831,7
10,250,830,428,802,7
10,250,830,431,808,7
10,250,830,436,811,7
10,250,830,433,802,7
10,250,830,437,805,7
10,250,830,441,805,7
10,250,830,441,807,7
10,250,830,441,809,7
10,250,830,436,807,7
10,250,830,434,812,7
10,250,830,427,818,7
10,250,830,434,825,7
10,250,830,433,823,7
10,250,830,429,816,7
10,250,830,438,819,7
10,250,830,433,816,7
10,250,830,439,818,7
10,250,830,432,814,7
10,250,830,432,809,7
10,250,830,440,819,7
10,250,830,440,818,7
10,250,830,438,817,7
10,250,830,440,817,7
10,250,830,434,814,7
10,250,830,439,816,7
10,250,830,441,816,7
10,250,830,406,818,7
10,250,830,401,819,7
10,250,830,405,824,7
10,250,830,402,814,7
10,250,830,410,817,7
10,250,830,415,818,7
10,250,830,412,818,7
10,250,830,414,811,7
10,250,830,414,817,7
10,250,830,416,818,7
10,250,830,406,816,7
10,250,830,402,816,7
10,250,830,406,814,7
10,250,830,412,814,7
10,250,830,418,810,7
10,250,830,417,811,7
10,640,220,401,813,2
10,640,220,412,809,2
10,640,220,415,808,2
10,640,220,412,807,2
10,640,220,415,805,2
10,640,220,422,803,2
10,640,220,410,807,2
10,640,220,407,805,2
10,640,220,407,801,2
10,640,220,842,149,2
10,640,220,846,154,2
10,640,220,848,166,2
10,640,220,842,175,2
10,640,220,843,171,2
10,640,220,840,165,2
10,640,220,844,179,2
10,640,220,843,180,2
10,640,220,842,189,2
10,640,220,840,185,2
10,640,220,844,186,2
10,640,220,839,195,2
10,640,220,837,196,2
10,640,220,835,203,2
10,640,220,836,221,2
10,640,220,864,261,2
10,640,220,875,258,2
10,640,220,865,260,2
10,640,220,857,262,2
10,640,220,864,279,2
10,640,220,871,275,2
10,640,220,868,283,2
10,640,220,862,276,2
10,640,220,865,281,2
10,640,220,870,284,2
10,640,220,863,285,2
10,640,220,867,283,2
10,640,220,871,280,2
10,640,220,860,289,2
10,640,220,872,289,2
10,640,220,868,286,2
10,640,220,868,293,2
10,640,220,868,284,2
10,640,220,869,294,2
10,640,220,870,282,2
10,640,220,866,292,2
10,640,220,865,298,2
10,640,220,865,287,2
10,640,220,869,285,2
10,640,220,871,293,2
10,640,220,872,284,2
10,640,220,871,290,2
10,640,220,864,294,2
10,640,220,865,295,2
10,640,220,862,288,2
10,640,220,866,288,2
10,640,220,866,293,2
10,640,220,872,290,2
10,640,220,868,291,2
10,640,220,862,300,2
10,640,220,864,296,2
10,640,220,865,294,2
10,640,220,862,293,2
10,640,220,869,299,2
10,640,220,862,294,2
10,640,220,860,293,2
10,640,220,860,295,2
10,640,220,871,282,2
10,640,220,858,288,2
10,640,220,867,292,2
10,640,220,852,293,2
10,640,220,854,299,2
10,640,220,860,285,2
10,640,220,863,286,2
10,640,220,858,286,2
10,640,220,850,293,2
10,640,220,865,290,2
10,640,220,871,291,2
10,640,220,886,287,2
10,640,220,869,292,2
10,640,220,866,298,2
10,640,220,883,291,2
10,640,220,860,282,2
10,640,220,858,291,2
10,640,220,873,287,2
10,640,220,863,283,2
10,640,220,861,289,2
10,640,220,872,301,2
10,640,220,865,298,2
10,640,220,866,290,2
10,640,220,877,290,2
10,640,220,851,292,2
10,640,220,862,287,2
10,640,220,880,287,2
10,640,220,885,283,2
10,640,220,866,292,2
10,640,220,861,298,2
10,640,220,862,282,2
10,640,220,869,281,2
10,640,220,877,285,2
10,640,220,870,289,2
10,640,220,865,291,2
10,640,220,866,278,2
10,640,220,860,292,2
10,640,220,869,279,2
10,640,220,864,283,2
10,640,220,862,277,2
10,640,220,855,284,2
10,640,220,866,284,2
10,640,220,871,271,2
10,640,220,882,267,2
10,640,220,880,271,2
10,640,220,856,293,2
10,640,220,854,285,2
10,640,220,864,294,2
10,640,220,861,287,2
10,640,220,865,289,2
10,640,220,859,286,2
10,640,220,866,256,2
10,640,220,852,284,2
10,640,220,866,279,2
10,640,220,867,282,2
10,640,220,886,274,2
10,640,220,881,270,2
10,640,220,865,281,2
10,640,220,876,283,2
10,640,220,891,286,2
10,640,220,888,263,2
10,640,220,873,279,2
10,640,220,862,284,2
10,640,220,875,281,2
10,640,220,882,282,2
10,640,220,881,283,2
10,640,220,862,291,2
10,640,220,862,289,2
10,640,220,866,283,2
10,640,220,883,272,2
10,640,220,884,273,2
10,640,220,862,284,2
10,640,220,859,272,2
10,640,220,858,282,2
10,640,220,875,295,2
10,640,220,865,289,2
10,640,220,864,284,2
10,640,220,860,281,2
10,640,220,864,289,2
10,640,220,859,284,2
10,640,220,856,288,2
10,640,220,856,283,2
10,640,220,861,355,2
10,640,220,869,339,2
10,640,220,887,352,2
10,640,220,864,347,2
10,640,220,834,356,2
10,640,220,868,342,2
10,640,220,874,339,2
10,640,220,866,361,2
10,640,220,872,354,2
10,640,220,868,358,2
10,640,220,858,338,2
10,640,220,879,361,2
10,640,220,857,364,2
10,640,220,863,348,2
10,640,220,867,351,2
10,640,220,866,359,2
10,640,220,862,354,2
10,640,220,863,373,2
10,640,220,875,359,2
10,640,220,841,364,2
10,640,220,856,365,2
10,640,220,846,360,2
10,640,220,855,363,2
10,640,220,835,367,2
10,640,220,854,355,2
10,640,220,834,378,2
10,640,525,879,356,5
10,640,525,858,373,5
10,640,525,859,353,5
10,640,525,842,367,5
10,640,525,852,373,5
10,640,525,844,356,5
10,640,525,833,364,5
10,640,525,840,635,5
10,640,525,850,638,5
10,640,525,848,637,5
10,640,525,868,646,5
10,640,525,845,642,5
10,640,525,843,647,5
10,640,525,837,648,5
10,640,525,840,647,5
10,640,525,855,601,5
10,640,525,852,601,5
10,640,525,854,609,5
10,640,525,850,605,5
10,640,525,859,603,5
10,640,525,847,602,5
10,640,525,842,601,5
10,640,525,852,603,5
10,640,525,852,606,5
10,640,525,856,608,5
10,640,525,855,609,5
10,640,525,858,611,5
10,640,525,854,614,5
10,640,525,857,597,5
10,640,525,865,577,5
10,640,525,864,588,5
10,640,525,864,580,5
10,640,525,861,578,5
10,640,525,858,580,5
10,640,525,861,583,5
10,640,525,862,568,5
10,640,525,861,572,5
10,640,525,864,581,5
10,640,525,863,579,5
10,640,525,869,586,5
10,640,525,856,568,5
10,640,525,871,581,5
10,640,525,862,585,5
10,640,525,864,581,5
10,640,525,868,577,5
10,640,525,854,581,5
10,640,525,858,583,5
10,640,525,870,582,5
10,640,525,861,581,5
10,640,525,868,587,5
10,640,525,871,589,5
10,640,525,882,581,5
10,640,525,872,584,5
10,640,525,867,592,5
10,640,525,866,591,5
10,640,525,870,578,5
10,640,525,872,588,5
10,640,525,857,582,5
10,640,525,870,590,5
10,640,525,876,582,5
10,640,525,867,586,5
10,640,525,870,604,5
10,640,525,877,581,5
10,640,525,877,587,5
10,640,525,872,582,5
10,640,525,885,553,5
10,640,525,873,583,5
10,640,525,867,595,5
10,640,525,879,573,5
10,640,525,867,572,5
10,640,525,884,567,5
10,640,525,860,567,5
10,640,525,877,570,5
10,640,525,879,590,5
10,640,525,854,565,5
10,640,525,873,589,5
10,640,525,871,579,5
10,640,525,842,577,5
10,640,525,868,580,5
10,640,525,873,560,5
10,640,525,883,582,5
10,640,525,876,592,5
10,640,525,865,567,5
10,640,525,849,569,5
10,640,525,874,575,5
10,640,525,864,565,5
10,640,525,855,576,5
10,640,525,889,565,5
10,640,525,862,585,5
10,640,525,867,594,5
10,640,525,865,572,5
10,640,525,879,567,5
10,640,525,872,575,5
10,640,525,857,578,5
10,640,525,877,579,5
10,640,525,862,588,5
10,640,525,846,568,5
10,640,525,861,584,5
10,640,525,882,574,5
10,640,525,864,567,5
10,640,525,872,589,5
10,640,525,866,595,5
10,640,525,914,557,5
10,640,525,874,578,5
10,640,525,859,585,5
10,640,525,858,587,5
10,640,525,860,576,5
10,640,525,859,584,5
10,640,525,860,578,5
10,640,525,872,566,5
10,640,525,861,581,5
10,640,525,863,566,5
10,640,525,884,565,5
10,640,525,833,591,5
10,640,525,867,581,5
10,640,525,870,588,5
10,640,525,859,587,5
10,640,525,836,593,5
10,640,525,829,562,5
10,640,525,862,564,5
10,640,525,897,574,5
10,640,525,883,578,5
10,640,525,846,589,5
10,640,525,861,574,5
10,640,525,861,566,5
10,640,525,888,561,5
10,640,525,881,579,5
10,640,525,858,570,5
10,640,525,874,569,5
10,640,525,889,562,5
10,640,525,859,576,5
10,640,525,872,572,5
10,640,525,855,581,5
10,640,525,880,551,5
10,640,525,889,554,5
10,640,525,881,569,5
10,640,525,871,583,5
10,640,525,866,581,5
10,640,525,881,569,5
10,640,525,861,571,5
10,640,525,864,578,5
10,640,525,858,566,5
10,640,525,853,570,5
10,640,525,855,575,5
10,640,525,888,564,5
10,640,525,870,584,5
10,640,525,860,580,5
10,640,830,888,570,8
10,640,830,871,582,8
10,640,830,876,577,8
10,640,830,880,556,8
10,640,830,875,575,8
10,640,830,876,583,8
10,640,830,902,581,8
10,640,830,873,577,8
10,640,830,878,575,8
10,640,830,890,565,8
10,640,830,866,570,8
10,640,830,876,580,8
10,640,830,881,755,8
10,640,830,874,747,8
10,640,830,896,751,8
10,640,830,875,750,8
10,640,830,856,757,8
10,640,830,890,755,8
10,640,830,872,740,8
10,640,830,870,757,8
10,640,830,880,748,8
10,640,830,880,841,8
10,640,830,852,844,8
10,640,830,866,843,8
10,640,830,871,842,8
10,640,830,866,845,8
10,640,830,856,846,8
10,640,830,861,841,8
10,640,830,864,850,8
10,640,830,856,835,8
10,640,830,861,838,8
10,640,830,865,843,8
10,640,830,865,839,8
10,640,830,866,843,8
10,640,830,876,840,8
10,640,830,884,837,8
10,640,830,885,842,8
10,640,830,887,833,8
10,640,830,860,831,8
10,640,830,861,842,8
10,640,830,860,834,8
10,640,830,881,850,8
10,640,830,863,834,8
10,640,830,868,843,8
10,640,830,890,837,8
10,640,830,890,831,8
10,640,830,873,834,8
10,640,830,863,835,8
10,640,830,917,835,8
10,640,830,860,834,8
10,640,830,878,843,8
10,640,830,887,827,8
10,640,830,861,830,8
10,640,830,857,835,8
10,640,830,883,839,8
10,640,830,863,840,8
10,640,830,863,831,8
10,640,830,932,852,8
10,640,830,868,838,8
10,640,830,862,834,8
10,640,830,890,836,8
10,640,830,867,827,8
10,640,830,841,844,8
10,640,830,881,836,8
10,640,830,882,842,8
10,640,830,844,832,8
10,640,830,850,849,8
10,640,830,865,843,8
10,640,830,866,849,8
10,640,830,859,848,8
10,640,830,864,846,8
10,640,830,868,842,8
10,640,830,865,840,8
10,640,830,869,843,8
10,640,830,856,843,8
10,640,830,866,846,8
10,640,830,859,842,8
10,640,830,865,848,8
10,640,830,888,847,8
10,640,830,863,853,8
10,640,830,875,846,8
10,640,830,928,867,8
10,640,830,847,838,8
10,640,830,864,850,8
10,640,830,873,852,8
10,640,830,862,857,8
10,640,830,883,845,8
10,640,830,865,852,8
10,640,830,870,849,8
10,640,830,868,861,8
10,640,830,860,852,8
10,640,830,872,855,8
10,640,830,861,860,8
10,640,830,866,849,8
10,640,830,864,849,8
10,640,830,844,853,8
10,640,830,974,909,8
10,640,830,848,849,8
10,640,830,875,853,8
10,640,830,864,854,8
10,640,830,886,853,8
10,640,830,860,852,8
10,640,830,865,859,8
10,640,830,872,852,8
10,640,830,888,857,8
10,640,830,871,849,8
10,640,830,862,855,8
10,640,830,864,871,8
10,640,830,884,861,8
10,640,830,864,858,8
10,640,830,865,855,8
10,640,830,862,862,8
10,640,830,889,862,8
10,640,830,865,860,8
10,640,830,857,862,8
10,640,830,881,863,8
10,640,830,862,856,8
10,640,830,866,851,8
10,640,830,929,896,8
10,640,830,861,850,8
10,640,830,868,856,8
10,640,830,891,849,8
10,640,830,858,855,8
10,640,830,839,844,8
10,640,830,863,853,8
10,640,830,882,860,8
10,640,830,860,856,8
10,640,830,862,848,8
10,640,830,865,854,8
10,640,830,859,854,8
10,640,830,856,841,8
10,640,830,836,842,8
10,640,830,873,850,8
10,640,830,876,834,8
10,640,830,859,842,8
10,640,830,864,847,8
10,640,830,881,848,8
10,640,830,860,845,8
10,640,830,856,857,8
10,640,830,855,857,8
10,640,830,878,843,8
10,640,830,852,847,8
10,640,830,850,847,8
10,640,830,870,836,8
10,640,830,867,845,8
10,640,830,864,846,8
10,640,830,824,836,8
10,640,830,847,841,8
10,640,830,853,837,8
10,640,830,844,841,8
10,640,830,850,835,8
10,640,830,860,835,8
10,640,830,859,847,8
10,640,830,855,841,8
10,640,830,847,837,8
10,640,830,818,838,8
10,640,830,862,845,8
10,640,830,856,839,8
10,640,830,856,844,8
10,640,830,866,833,8
10,640,830,860,841,8
10,640,830,850,839,8
10,640,830,853,838,8
10,640,830,846,834,8
10,640,830,851,835,8
10,640,830,854,840,8
10,640,830,873,836,8
10,640,830,854,833,8
10,640,830,864,830,8
10,640,830,865,835,8
10,640,830,859,837,8
10,640,830,876,842,8
10,640,830,869,846,8
10,640,830,858,832,8
10,640,830,869,837,8
10,1030,220,856,833,3
10,1030,220,862,821,3
10,1030,220,852,827,3
10,1030,220,856,836,3
10,1030,220,853,826,3
10,1030,220,860,827,3
10,1030,220,858,828,3
10,1030,220,875,829,3
10,1030,220,873,812,3
10,1030,220,864,830,3
10,1030,220,871,830,3
10,1030,220,1305,212,3
10,1030,220,1312,201,3
10,1030,220,1300,218,3
10,1030,220,1299,217,3
10,1030,220,1292,225,3
10,1030,220,1301,212,3
10,1030,220,1297,230,3
10,1030,220,1299,222,3
10,1030,220,1304,243,3
10,1030,220,1295,242,3
10,1030,220,1293,247,3
10,1030,220,1285,255,3
10,1030,220,1292,254,3
10,1030,220,1278,256,3
10,1030,220,1274,270,3
10,1030,220,1281,271,3
10,1030,220,1273,275,3
10,1030,220,1284,271,3
10,1030,220,1273,273,3
10,1030,220,1263,287,3
10,1030,220,1273,282,3
10,1030,220,1286,267,3
10,1030,220,1275,280,3
10,1030,220,1271,278,3
10,1030,220,1272,282,3
10,1030,220,1274,290,3
10,1030,220,1273,281,3
10,1030,220,1286,272,3
10,1030,220,1280,286,3
10,1030,220,1274,289,3
10,1030,220,1273,286,3
10,1030,220,1271,291,3
10,1030,220,1275,288,3
10,1030,220,1278,290,3
10,1030,220,1276,289,3
10,1030,220,1267,289,3
10,1030,220,1270,277,3
10,1030,220,1266,285,3
10,1030,220,1271,287,3
10,1030,220,1270,277,3
10,1030,220,1275,282,3
10,1030,220,1270,285,3
10,1030,220,1269,277,3
10,1030,220,1276,279,3
10,1030,220,1273,293,3
10,1030,220,1276,274,3
10,1030,220,1281,287,3
10,1030,220,1271,289,3
10,1030,220,1281,296,3
10,1030,220,1270,290,3
10,1030,220,1277,286,3
10,1030,220,1282,288,3
10,1030,220,1272,280,3
10,1030,220,1278,284,3
10,1030,220,1274,293,3
10,1030,220,1270,294,3
10,1030,220,1261,300,3
10,1030,220,1265,292,3
10,1030,220,1270,288,3
10,1030,220,1266,290,3
10,1030,220,1263,288,3
10,1030,220,1264,294,3
10,1030,220,1265,281,3
10,1030,220,1278,287,3
10,1030,220,1269,292,3
10,1030,220,1273,295,3
10,1030,220,1259,296,3
10,1030,220,1273,294,3
10,1030,220,1271,298,3
10,1030,220,1265,301,3
10,1030,220,1263,293,3
10,1030,220,1283,284,3
10,1030,220,1260,303,3
10,1030,220,1265,305,3
10,1030,220,1262,306,3
10,1030,220,1270,296,3
10,1030,220,1279,291,3
10,1030,220,1264,303,3
10,1030,220,1267,299,3
10,1030,220,1270,308,3
10,1030,220,1266,302,3
10,1030,220,1281,299,3
10,1030,220,1278,295,3
10,1030,220,1277,297,3
10,1030,220,1269,294,3
10,1030,220,1275,296,3
10,1030,220,1271,298,3
10,1030,220,1283,290,3
10,1030,220,1263,302,3
10,1030,220,1263,298,3
10,1030,220,1285,293,3
10,1030,220,1278,294,3
10,1030,220,1276,291,3
10,1030,220,1277,299,3
10,1030,220,1279,284,3
10,1030,220,1271,290,3
10,1030,220,1265,291,3
10,1030,220,1252,286,3
10,1030,220,1269,286,3
10,1030,220,1273,280,3
10,1030,220,1283,279,3
10,1030,220,1288,271,3
10,1030,220,1281,284,3
10,1030,220,1281,269,3
10,1030,220,1284,273,3
10,1030,220,1276,274,3
10,1030,220,1290,269,3
10,1030,220,1291,271,3
10,1030,220,1274,287,3
10,1030,220,1281,270,3
10,1030,220,1295,269,3
10,1030,220,1287,264,3
10,1030,220,1288,270,3
10,1030,220,1287,259,3
10,1030,220,1308,268,3
10,1030,220,1314,257,3
10,1030,220,1305,268,3
10,1030,220,1310,257,3
10,1030,220,1310,262,3
10,1030,220,1286,260,3
10,1030,220,1308,260,3
10,1030,220,1305,264,3
10,1030,220,1298,275,3
10,1030,220,1314,268,3
10,1030,220,1317,259,3
10,1030,220,1304,261,3
10,1030,220,1298,267,3
10,1030,220,1298,272,3
10,1030,220,1298,262,3
10,1030,220,1292,276,3
10,1030,220,1296,277,3
10,1030,220,1295,268,3
10,1030,220,1295,278,3
10,1030,220,1308,266,3
10,1030,220,1283,277,3
10,1030,220,1293,268,3
10,1030,220,1313,257,3
10,1030,220,1296,272,3
10,1030,220,1306,265,3
10,1030,220,1311,269,3
10,1030,220,1320,259,3
10,1030,220,1316,268,3
10,1030,220,1312,264,3
10,1030,220,1289,276,3
10,1030,220,1317,260,3
10,1030,220,1304,270,3
10,1030,220,1298,275,3
10,1030,220,1302,272,3
10,1030,220,1317,276,3
10,1030,220,1310,273,3
10,1030,220,1306,274,3
10,1030,220,1300,274,3
10,1030,220,1317,268,3
10,1030,220,1331,256,3
10,1030,220,1324,263,3
10,1030,220,1308,268,3
10,1030,220,1311,281,3
10,1030,220,1315,277,3
10,1030,220,1323,277,3
10,1030,220,1311,268,3
10,1030,220,1316,262,3
10,1030,220,1306,265,3
10,1030,525,1302,282,6
10,1030,525,1308,278,6
10,1030,525,1316,279,6
10,1030,525,1324,286,6
10,1030,525,1314,277,6
10,1030,525,1311,275,6
10,1030,525,1322,273,6
10,1030,525,1312,279,6
10,1030,525,1289,562,6
10,1030,525,1308,574,6
10,1030,525,1282,556,6
10,1030,525,1323,550,6
10,1030,525,1289,551,6
10,1030,525,1285,555,6
10,1030,525,1286,558,6
10,1030,525,1293,543,6
10,1030,525,1278,577,6
10,1030,525,1286,542,6
10,1030,525,1303,566,6
10,1030,525,1291,570,6
10,1030,525,1301,559,6
10,1030,525,1293,577,6
10,1030,525,1292,558,6
10,1030,525,1276,564,6
10,1030,525,1337,558,6
10,1030,525,1331,570,6
10,1030,525,1279,590,6
10,1030,525,1289,560,6
10,1030,525,1293,569,6
10,1030,525,1311,563,6
10,1030,525,1296,584,6
10,1030,525,1332,561,6
10,1030,525,1286,558,6
10,1030,525,1295,556,6
10,1030,525,1321,566,6
10,1030,525,1292,563,6
10,1030,525,1298,572,6
10,1030,525,1294,588,6
10,1030,525,1292,576,6
10,1030,525,1342,559,6
10,1030,525,1297,582,6
10,1030,525,1288,582,6
10,1030,525,1306,577,6
10,1030,525,1286,582,6
10,1030,525,1275,564,6
10,1030,525,1307,583,6
10,1030,525,1290,572,6
10,1030,525,1269,578,6
10,1030,525,1332,565,6
10,1030,525,1302,579,6
10,1030,525,1304,570,6
10,1030,525,1327,567,6
10,1030,525,1287,580,6
10,1030,525,1307,574,6
10,1030,525,1288,562,6
10,1030,525,1301,568,6
10,1030,525,1291,576,6
10,1030,525,1263,574,6
10,1030,525,1296,583,6
10,1030,525,1298,589,6
10,1030,525,1305,584,6
10,1030,525,1258,587,6
10,1030,525,1307,575,6
